X,Y,R,G,B
17,61,225,226,226
18,61,234,234,234
19,61,252,253,253
20,61,134,134,134
21,61,49,49,49
22,61,40,40,40
23,61,30,30,30
24,61,30,30,30
25,61,78,78,78
26,61,208,208,208
27,61,255,255,255
28,61,80,80,80
29,61,0,0,0
30,61,6,6,6
31,61,2,2,2
32,61,2,2,2
33,61,1,1,1
34,61,0,0,0
35,61,2,2,2
36,61,1,1,1
37,61,45,45,45
38,61,100,100,100
39,61,0,0,0
40,61,8,8,8
41,61,0,0,0
42,61,31,31,31
43,61,238,238,238
44,61,253,253,253
45,61,254,254,254
46,61,255,255,255
47,61,255,255,255
48,61,255,255,255
49,61,255,255,255
50,61,255,255,255
51,61,252,252,252
52,61,255,255,255
53,61,195,195,195
54,61,1,1,1
55,61,3,3,3
56,61,1,1,1
57,61,1,1,1
58,61,24,24,24
59,61,117,117,117
60,61,0,0,0
61,61,6,6,6
62,61,2,2,2
63,61,25,25,25
64,61,191,191,191
65,61,46,46,46
66,61,0,0,0
67,61,0,0,0
68,61,0,0,0
69,61,3,3,3
70,61,1,1,1
71,61,0,0,0
72,61,13,13,13
73,61,251,251,251
74,61,177,177,177
75,61,144,144,144
76,61,115,115,115
77,61,136,136,136
78,61,136,136,136
79,61,167,167,167
80,61,142,142,142
81,61,15,15,15
82,61,0,0,0
83,61,0,0,0
84,61,0,0,0
85,61,0,0,0
86,61,0,0,0
87,61,0,0,0
88,61,0,0,0
89,61,0,0,0
90,61,0,0,0
91,61,0,0,0
92,61,0,0,0
93,61,0,0,0
94,61,0,0,0
95,61,0,0,0
0,62,0,0,0
1,62,0,0,0
2,62,0,0,0
3,62,0,0,0
4,62,0,0,0
5,62,0,0,0
6,62,0,0,0
7,62,0,0,0
8,62,0,0,0
9,62,0,0,0
10,62,0,0,0
11,62,0,0,0
12,62,0,0,0
13,62,0,0,0
14,62,0,0,0
15,62,0,0,0
16,62,255,255,255
17,62,255,255,255
18,62,166,166,166
19,62,191,192,192
20,62,121,121,121
21,62,99,99,99
22,62,183,183,183
23,62,253,253,253
24,62,249,249,249
25,62,255,255,255
26,62,255,255,255
27,62,253,253,253
28,62,236,236,236
29,62,55,55,55
30,62,0,0,0
31,62,0,0,0
32,62,0,0,0
33,62,0,0,0
34,62,3,3,3
35,62,4,4,4
36,62,7,7,7
37,62,4,4,4
38,62,118,118,118
39,62,33,33,33
40,62,0,0,0
41,62,0,0,0
42,62,159,159,159
43,62,255,255,255
44,62,252,252,252
45,62,255,255,255
46,62,255,255,255
47,62,255,255,255
48,62,255,255,255
49,62,255,255,255
50,62,255,255,255
51,62,252,252,252
52,62,255,255,255
53,62,189,189,189
54,62,0,0,0
55,62,3,3,3
56,62,3,3,3
57,62,0,0,0
58,62,71,71,71
59,62,71,71,71
60,62,1,1,1
61,62,6,6,6
62,62,0,0,0
63,62,127,127,127
64,62,84,84,84
65,62,0,0,0
66,62,7,7,7
67,62,1,1,1
68,62,0,0,0
69,62,0,0,0
70,62,0,0,0
71,62,6,6,6
72,62,2,2,2
73,62,130,130,130
74,62,255,255,255
75,62,255,255,255
76,62,255,255,255
77,62,255,255,255
78,62,255,255,255
79,62,255,255,255
80,62,0,0,0
81,62,0,0,0
82,62,1,1,1
83,62,0,0,0
84,62,0,0,0
85,62,0,0,0
86,62,0,0,0
87,62,0,0,0
88,62,0,0,0
89,62,0,0,0
90,62,0,0,0
91,62,0,0,0
92,62,0,0,0
93,62,0,0,0
94,62,0,0,0
95,62,0,0,0
0,63,0,0,0
1,63,0,0,0
2,63,0,0,0
3,63,0,0,0
4,63,0,0,0
5,63,0,0,0
6,63,0,0,0
7,63,0,0,0
8,63,0,0,0
9,63,0,0,0
10,63,0,0,0
11,63,0,0,0
12,63,0,0,0
13,63,0,0,0
14,63,0,0,0
15,63,0,0,0
16,63,254,254,254
17,63,0,0,0
18,63,31,31,31
19,63,33,33,33
20,63,0,0,0
21,63,0,0,0
22,63,124,124,124
23,63,255,255,255
24,63,251,251,251
25,63,254,254,254
26,63,253,253,253
27,63,254,254,254
28,63,255,255,255
29,63,240,240,240
30,63,72,72,72
31,63,45,45,45
32,63,42,42,42
33,63,17,17,17
34,63,0,0,0
35,63,0,0,0
36,63,0,0,0
37,63,0,0,0
38,63,2,2,2
39,63,104,104,104
40,63,66,66,66
41,63,147,147,147
42,63,255,255,255
43,63,252,252,252
44,63,255,255,255
45,63,255,255,255
46,63,255,255,255
47,63,255,255,255
48,63,255,255,255
49,63,255,255,255
50,63,255,255,255
51,63,254,254,254
52,63,253,253,253
53,63,233,233,233
54,63,35,35,35
55,63,1,1,1
56,63,3,3,3
57,63,4,4,4
58,63,139,139,139
59,63,16,16,16
60,63,1,1,1
61,63,3,3,3
62,63,0,0,0
63,63,134,134,134
64,63,2,2,2
65,63,5,5,5
66,63,3,3,3
67,63,3,3,3
68,63,3,3,3
69,63,3,3,3
70,63,3,3,3
71,63,6,6,6
72,63,0,0,0
73,63,123,123,123
74,63,0,0,0
75,63,255,255,255
76,63,255,255,255
77,63,255,255,255
78,63,255,255,255
79,63,255,255,255
80,63,0,0,0
81,63,0,0,0
82,63,0,0,0
83,63,0,0,0
84,63,0,0,0
85,63,0,0,0
86,63,0,0,0
87,63,0,0,0
88,63,0,0,0
89,63,0,0,0
90,63,0,0,0
91,63,0,0,0
92,63,0,0,0
93,63,0,0,0
94,63,0,0,0
95,63,0,0,0
0,64,0,0,0
1,64,0,0,0
2,64,0,0,0
3,64,0,0,0
4,64,0,0,0
5,64,0,0,0
6,64,0,0,0
7,64,0,0,0
8,64,0,0,0
9,64,0,0,0
10,64,0,0,0
11,64,0,0,0
12,64,0,0,0
13,64,0,0,0
14,64,0,0,0
15,64,0,0,0
16,64,26,26,26
17,64,3,3,3
18,64,62,62,62
19,64,4,4,4
20,64,4,4,4
21,64,1,1,1
22,64,226,226,226
23,64,255,255,255
24,64,253,253,253
25,64,255,255,255
26,64,255,255,255
27,64,255,255,255
28,64,254,254,254
29,64,255,255,255
30,64,255,255,255
31,64,255,255,255
32,64,255,255,255
33,64,224,224,224
34,64,182,182,182
35,64,174,174,174
36,64,174,174,174
37,64,175,175,175
38,64,171,171,171
39,64,176,176,176
40,64,239,239,239
41,64,255,255,255
42,64,252,252,252
43,64,255,255,255
44,64,255,255,255
45,64,255,255,255
46,64,255,255,255
47,64,255,255,255
48,64,255,255,255
49,64,255,255,255
50,64,255,255,255
51,64,255,255,255
52,64,252,252,252
53,64,255,255,255
54,64,83,83,83
55,64,1,1,1
56,64,0,0,0
57,64,51,51,51
58,64,116,116,116
59,64,1,1,1
60,64,6,6,6
61,64,6,6,6
62,64,3,3,3
63,64,106,106,106
64,64,107,107,107
65,64,0,0,0
66,64,0,0,0
67,64,0,0,0
68,64,0,0,0
69,64,0,0,0
70,64,0,0,0
71,64,0,0,0
72,64,14,14,14
73,64,210,210,210
74,64,253,253,253
75,64,255,255,255
76,64,245,245,245
77,64,251,251,251
78,64,245,245,245
79,64,255,255,255
80,64,7,7,7
81,64,0,0,0
82,64,0,0,0
83,64,0,0,0
84,64,0,0,0
85,64,0,0,0
86,64,0,0,0
87,64,0,0,0
88,64,0,0,0
89,64,0,0,0
90,64,0,0,0
91,64,0,0,0
92,64,0,0,0
93,64,0,0,0
94,64,0,0,0
95,64,0,0,0
0,65,0,0,0
1,65,0,0,0
2,65,0,0,0
3,65,0,0,0
4,65,0,0,0
5,65,0,0,0
6,65,0,0,0
7,65,0,0,0
8,65,0,0,0
9,65,0,0,0
10,65,0,0,0
11,65,0,0,0
12,65,0,0,0
13,65,0,0,0
14,65,0,0,0
15,65,0,0,0
16,65,41,41,41
17,65,0,0,0
18,65,75,75,75
19,65,7,7,7
20,65,0,0,0
21,65,28,28,28
22,65,235,235,235
23,65,254,254,254
24,65,253,253,253
25,65,255,255,255
26,65,255,255,255
27,65,255,255,255
28,65,255,255,255
29,65,254,254,254
30,65,253,253,253
31,65,254,254,254
32,65,255,255,255
33,65,255,255,255
34,65,255,255,255
35,65,255,255,255
36,65,255,255,255
37,65,255,255,255
38,65,255,255,255
39,65,255,255,255
40,65,255,255,255
41,65,253,253,253
42,65,255,255,255
43,65,255,255,255
44,65,255,255,255
45,65,255,255,255
46,65,255,255,255
47,65,255,255,255
48,65,255,255,255
49,65,255,255,255
50,65,255,255,255
51,65,255,255,255
52,65,253,253,253
53,65,253,253,253
54,65,201,201,201
55,65,0,0,0
56,65,25,25,25
57,65,126,126,126
58,65,0,0,0
59,65,0,0,0
60,65,0,0,0
61,65,0,0,0
62,65,0,0,0
63,65,0,0,0
64,65,159,159,159
65,65,162,162,162
66,65,61,61,61
67,65,63,63,63
68,65,61,61,61
69,65,62,62,62
70,65,62,62,62
71,65,79,79,79
72,65,154,154,154
73,65,158,158,158
74,65,168,168,168
75,65,128,128,128
76,65,0,0,0
77,65,0,0,0
78,65,0,0,0
79,65,0,0,0
80,65,0,0,0
81,65,0,0,0
82,65,0,0,0
83,65,0,0,0
84,65,0,0,0
85,65,0,0,0
86,65,0,0,0
87,65,0,0,0
88,65,0,0,0
89,65,0,0,0
90,65,0,0,0
91,65,0,0,0
92,65,0,0,0
93,65,0,0,0
94,65,0,0,0
95,65,0,0,0
0,66,0,0,0
1,66,0,0,0
2,66,0,0,0
3,66,0,0,0
4,66,0,0,0
5,66,0,0,0
6,66,0,0,0
7,66,0,0,0
8,66,0,0,0
9,66,0,0,0
10,66,0,0,0
11,66,0,0,0
12,66,0,0,0
13,66,0,0,0
14,66,0,0,0
15,66,0,0,0
16,66,43,43,43
17,66,0,0,0
18,66,53,53,53
19,66,6,6,6
20,66,1,1,1
21,66,107,107,107
22,66,255,255,255
23,66,250,250,250
24,66,255,255,255
25,66,255,255,255
26,66,255,255,255
27,66,255,255,255
28,66,255,255,255
29,66,255,255,255
30,66,255,255,255
31,66,255,255,255
32,66,255,255,255
33,66,253,253,253
34,66,252,252,252
35,66,251,251,251
36,66,251,251,251
37,66,251,251,251
38,66,251,251,251
39,66,251,251,251
40,66,254,254,254
41,66,255,255,255
42,66,255,255,255
43,66,255,255,255
44,66,255,255,255
45,66,255,255,255
46,66,255,255,255
47,66,255,255,255
48,66,255,255,255
49,66,255,255,255
50,66,255,255,255
51,66,255,255,255
52,66,255,255,255
53,66,254,254,254
54,66,255,255,255
55,66,202,202,202
56,66,222,222,222
57,66,239,239,239
58,66,191,191,191
59,66,195,195,195
60,66,190,190,190
61,66,176,176,176
62,66,140,140,140
63,66,126,126,126
64,66,196,196,196
65,66,255,255,255
66,66,255,255,255
67,66,255,255,255
68,66,255,255,255
69,66,255,255,255
70,66,255,255,255
71,66,133,133,133
72,66,32,32,32
73,66,0,0,0
74,66,85,85,85
75,66,0,0,0
76,66,0,0,0
77,66,0,0,0
78,66,0,0,0
79,66,0,0,0
80,66,0,0,0
81,66,0,0,0
82,66,0,0,0
83,66,0,0,0
84,66,0,0,0
85,66,0,0,0
86,66,0,0,0
87,66,0,0,0
88,66,0,0,0
89,66,0,0,0
90,66,0,0,0
91,66,0,0,0
92,66,0,0,0
93,66,0,0,0
94,66,0,0,0
95,66,0,0,0
0,67,0,0,0
1,67,0,0,0
2,67,0,0,0
3,67,0,0,0
4,67,0,0,0
5,67,0,0,0
6,67,0,0,0
7,67,0,0,0
8,67,0,0,0
9,67,0,0,0
10,67,0,0,0
11,67,0,0,0
12,67,0,0,0
13,67,0,0,0
14,67,0,0,0
15,67,0,0,0
16,67,3,3,3
17,67,7,7,7
18,67,4,4,4
19,67,1,1,1
20,67,0,0,0
21,67,196,196,196
22,67,255,255,255
23,67,253,253,253
24,67,255,255,255
25,67,255,255,255
26,67,255,255,255
27,67,255,255,255
28,67,255,255,255
29,67,255,255,255
30,67,255,255,255
31,67,255,255,255
32,67,255,255,255
33,67,255,255,255
34,67,255,255,255
35,67,255,255,255
36,67,255,255,255
37,67,255,255,255
38,67,255,255,255
39,67,255,255,255
40,67,255,255,255
41,67,255,255,255
42,67,255,255,255
43,67,255,255,255
44,67,255,255,255
45,67,255,255,255
46,67,255,255,255
47,67,255,255,255
48,67,255,255,255
49,67,255,255,255
50,67,255,255,255
51,67,255,255,255
52,67,255,255,255
53,67,255,255,255
54,67,254,254,254
55,67,255,255,255
56,67,255,255,255
57,67,255,255,255
58,67,255,255,255
59,67,255,255,255
60,67,255,255,255
61,67,255,255,255
62,67,255,255,255
63,67,255,255,255
64,67,255,255,255
65,67,252,252,252
66,67,252,252,252
67,67,252,252,252
68,67,252,252,252
69,67,247,247,247
70,67,252,252,252
71,67,109,109,109
72,67,0,0,0
73,67,6,6,6
74,67,12,12,12
75,67,0,0,0
76,67,10,10,10
77,67,0,0,0
78,67,0,0,0
79,67,0,0,0
80,67,0,0,0
81,67,0,0,0
82,67,0,0,0
83,67,0,0,0
84,67,0,0,0
85,67,0,0,0
86,67,0,0,0
87,67,0,0,0
88,67,0,0,0
89,67,0,0,0
90,67,0,0,0
91,67,0,0,0
92,67,0,0,0
93,67,0,0,0
94,67,0,0,0
95,67,0,0,0
0,68,0,0,0
1,68,0,0,0
2,68,0,0,0
3,68,0,0,0
4,68,0,0,0
5,68,0,0,0
6,68,0,0,0
7,68,0,0,0
8,68,0,0,0
9,68,0,0,0
10,68,0,0,0
11,68,0,0,0
12,68,0,0,0
13,68,0,0,0
14,68,0,0,0
15,68,0,0,0
16,68,0,0,0
17,68,1,1,1
18,68,4,4,4
19,68,0,0,0
20,68,32,32,32
21,68,242,242,242
22,68,253,253,253
23,68,254,254,254
24,68,255,255,255
25,68,255,255,255
26,68,255,255,255
27,68,255,255,255
28,68,255,255,255
29,68,255,255,255
30,68,255,255,255
31,68,255,255,255
32,68,255,255,255
33,68,255,255,255
34,68,255,255,255
35,68,255,255,255
36,68,255,255,255
37,68,255,255,255
38,68,255,255,255
39,68,255,255,255
40,68,255,255,255
41,68,255,255,255
42,68,255,255,255
43,68,255,255,255
44,68,255,255,255
45,68,255,255,255
46,68,255,255,255
47,68,255,255,255
48,68,255,255,255
49,68,255,255,255
50,68,255,255,255
51,68,255,255,255
52,68,255,255,255
53,68,255,255,255
54,68,255,255,255
55,68,252,252,252
56,68,253,253,253
57,68,254,254,254
58,68,252,252,252
59,68,252,252,252
60,68,252,252,252
61,68,252,252,252
62,68,252,252,252
63,68,252,252,252
64,68,253,253,253
65,68,255,255,255
66,68,255,255,255
67,68,255,255,255
68,68,255,255,255
69,68,250,250,250
70,68,255,255,255
71,68,134,134,134
72,68,1,1,1
73,68,5,5,5
74,68,0,0,0
75,68,0,0,0
76,68,48,48,48
77,68,0,0,0
78,68,0,0,0
79,68,0,0,0
80,68,0,0,0
81,68,0,0,0
82,68,0,0,0
83,68,0,0,0
84,68,0,0,0
85,68,0,0,0
86,68,0,0,0
87,68,0,0,0
88,68,0,0,0
89,68,0,0,0
90,68,0,0,0
91,68,0,0,0
92,68,0,0,0
93,68,0,0,0
94,68,0,0,0
95,68,0,0,0
0,69,0,0,0
1,69,0,0,0
2,69,0,0,0
3,69,0,0,0
4,69,0,0,0
5,69,0,0,0
6,69,0,0,0
7,69,0,0,0
8,69,0,0,0
9,69,0,0,0
10,69,0,0,0
11,69,0,0,0
12,69,0,0,0
13,69,0,0,0
14,69,0,0,0
15,69,0,0,0
16,69,0,0,0
17,69,8,8,8
18,69,4,4,4
19,69,2,2,2
20,69,139,139,139
21,69,255,255,255
22,69,251,251,251
23,69,255,255,255
24,69,255,255,255
25,69,255,255,255
26,69,255,255,255
27,69,255,255,255
28,69,255,255,255
29,69,255,255,255
30,69,255,255,255
31,69,255,255,255
32,69,255,255,255
33,69,255,255,255
34,69,255,255,255
35,69,255,255,255
36,69,255,255,255
37,69,255,255,255
38,69,255,255,255
39,69,255,255,255
40,69,255,255,255
41,69,255,255,255
42,69,255,255,255
43,69,255,255,255
44,69,255,255,255
45,69,255,255,255
46,69,255,255,255
47,69,255,255,255
48,69,255,255,255
49,69,255,255,255
50,69,255,255,255
51,69,255,255,255
52,69,255,255,255
53,69,255,255,255
54,69,255,255,255
55,69,255,255,255
56,69,255,255,255
57,69,255,255,255
58,69,255,255,255
59,69,255,255,255
60,69,255,255,255
61,69,255,255,255
62,69,255,255,255
63,69,255,255,255
64,69,255,255,255
65,69,255,255,255
66,69,255,255,255
67,69,255,255,255
68,69,255,255,255
69,69,251,251,251
70,69,255,255,255
71,69,156,156,156
72,69,0,0,0
73,69,3,3,3
74,69,42,42,42
75,69,0,0,0
76,69,88,88,88
77,69,0,0,0
78,69,0,0,0
79,69,0,0,0
80,69,0,0,0
81,69,0,0,0
82,69,0,0,0
83,69,0,0,0
84,69,0,0,0
85,69,0,0,0
86,69,0,0,0
87,69,0,0,0
88,69,0,0,0
89,69,0,0,0
90,69,0,0,0
91,69,0,0,0
92,69,0,0,0
93,69,0,0,0
94,69,0,0,0
95,69,0,0,0
0,70,0,0,0
1,70,0,0,0
2,70,0,0,0
3,70,0,0,0
4,70,0,0,0
5,70,0,0,0
6,70,0,0,0
7,70,0,0,0
8,70,0,0,0
9,70,0,0,0
10,70,0,0,0
11,70,0,0,0
12,70,0,0,0
13,70,0,0,0
14,70,0,0,0
15,70,0,0,0
16,70,0,0,0
17,70,0,0,0
18,70,1,1,1
19,70,0,0,0
20,70,212,212,212
21,70,255,255,255
22,70,253,253,253
23,70,255,255,255
24,70,255,255,255
25,70,255,255,255
26,70,255,255,255
27,70,255,255,255
28,70,255,255,255
29,70,255,255,255
30,70,255,255,255
31,70,255,255,255
32,70,255,255,255
33,70,255,255,255
34,70,255,255,255
35,70,255,255,255
36,70,255,255,255
37,70,255,255,255
38,70,255,255,255
39,70,255,255,255
40,70,255,255,255
41,70,255,255,255
42,70,255,255,255
43,70,255,255,255
44,70,255,255,255
45,70,255,255,255
46,70,255,255,255
47,70,255,255,255
48,70,255,255,255
49,70,255,255,255
50,70,255,255,255
51,70,255,255,255
52,70,255,255,255
53,70,255,255,255
54,70,255,255,255
55,70,255,255,255
56,70,255,255,255
57,70,255,255,255
58,70,255,255,255
59,70,255,255,255
60,70,255,255,255
61,70,255,255,255
62,70,255,255,255
63,70,255,255,255
64,70,255,255,255
65,70,255,255,255
66,70,255,255,255
67,70,255,255,255
68,70,255,255,255
69,70,254,254,254
70,70,255,255,255
71,70,240,240,240
72,70,12,12,12
73,70,0,0,0
74,70,8,8,8
75,70,0,0,0
76,70,5,5,5
77,70,0,0,0
78,70,0,0,0
79,70,0,0,0
80,70,0,0,0
81,70,0,0,0
82,70,0,0,0
83,70,0,0,0
84,70,0,0,0
85,70,0,0,0
86,70,0,0,0
87,70,0,0,0
88,70,0,0,0
89,70,0,0,0
90,70,0,0,0
91,70,0,0,0
92,70,0,0,0
93,70,0,0,0
94,70,0,0,0
95,70,0,0,0
0,71,0,0,0
1,71,0,0,0
2,71,0,0,0
3,71,0,0,0
4,71,0,0,0
5,71,0,0,0
6,71,0,0,0
7,71,0,0,0
8,71,0,0,0
9,71,0,0,0
10,71,0,0,0
11,71,0,0,0
12,71,0,0,0
13,71,0,0,0
14,71,0,0,0
15,71,0,0,0
16,71,0,0,0
17,71,5,5,5
18,71,1,1,1
19,71,40,40,40
20,71,231,231,231
21,71,253,253,253
22,71,254,254,254
23,71,255,255,255
24,71,255,255,255
25,71,255,255,255
26,71,255,255,255
27,71,255,255,255
28,71,255,255,255
29,71,255,255,255
30,71,255,255,255
31,71,255,255,255
32,71,255,255,255
33,71,255,255,255
34,71,255,255,255
35,71,255,255,255
36,71,255,255,255
37,71,255,255,255
38,71,255,255,255
39,71,255,255,255
40,71,255,255,255
41,71,255,255,255
42,71,255,255,255
43,71,255,255,255
44,71,255,255,255
45,71,255,255,255
46,71,255,255,255
47,71,255,255,255
48,71,255,255,255
49,71,255,255,255
50,71,255,255,255
51,71,255,255,255
52,71,255,255,255
53,71,255,255,255
54,71,255,255,255
55,71,255,255,255
56,71,255,255,255
57,71,255,255,255
58,71,255,255,255
59,71,255,255,255
60,71,255,255,255
61,71,255,255,255
62,71,255,255,255
63,71,255,255,255
64,71,255,255,255
65,71,255,255,255
66,71,255,255,255
67,71,255,255,255
68,71,255,255,255
69,71,254,254,254
70,71,255,255,255
71,71,242,242,242
72,71,15,15,15
73,71,0,0,0
74,71,1,1,1
75,71,0,0,0
76,71,0,0,0
77,71,0,0,0
78,71,0,0,0
79,71,0,0,0
80,71,0,0,0
81,71,0,0,0
82,71,0,0,0
83,71,0,0,0
84,71,0,0,0
85,71,0,0,0
86,71,0,0,0
87,71,0,0,0
88,71,0,0,0
89,71,0,0,0
90,71,0,0,0
91,71,0,0,0
92,71,0,0,0
93,71,0,0,0
94,71,0,0,0
95,71,0,0,0
0,72,0,0,0
1,72,0,0,0
2,72,0,0,0
3,72,0,0,0
4,72,0,0,0
5,72,0,0,0
6,72,0,0,0
7,72,0,0,0
8,72,0,0,0
9,72,0,0,0
10,72,0,0,0
11,72,0,0,0
12,72,0,0,0
13,72,0,0,0
14,72,0,0,0
15,72,0,0,0
16,72,0,0,0
17,72,6,6,6
18,72,0,0,0
19,72,85,85,85
20,72,255,255,255
21,72,251,251,251
22,72,255,255,255
23,72,255,255,255
24,72,255,255,255
25,72,255,255,255
26,72,255,255,255
27,72,255,255,255
28,72,255,255,255
29,72,255,255,255
30,72,255,255,255
31,72,255,255,255
32,72,255,255,255
33,72,255,255,255
34,72,255,255,255
35,72,255,255,255
36,72,255,255,255
37,72,255,255,255
38,72,255,255,255
39,72,255,255,255
40,72,255,255,255
41,72,255,255,255
42,72,255,255,255
43,72,255,255,255
44,72,255,255,255
45,72,255,255,255
46,72,255,255,255
47,72,255,255,255
48,72,255,255,255
49,72,255,255,255
50,72,255,255,255
51,72,255,255,255
52,72,255,255,255
53,72,255,255,255
54,72,255,255,255
55,72,255,255,255
56,72,255,255,255
57,72,255,255,255
58,72,255,255,255
59,72,255,255,255
60,72,255,255,255
61,72,255,255,255
62,72,255,255,255
63,72,255,255,255
64,72,255,255,255
65,72,255,255,255
66,72,255,255,255
67,72,255,255,255
68,72,255,255,255
69,72,254,254,254
70,72,255,255,255
71,72,240,240,240
72,72,10,10,10
73,72,0,0,0
74,72,4,4,4
75,72,0,0,0
76,72,0,0,0
77,72,0,0,0
78,72,0,0,0
79,72,0,0,0
80,72,0,0,0
81,72,0,0,0
82,72,0,0,0
83,72,0,0,0
84,72,0,0,0
85,72,0,0,0
86,72,0,0,0
87,72,0,0,0
88,72,0,0,0
89,72,0,0,0
90,72,0,0,0
91,72,0,0,0
92,72,0,0,0
93,72,0,0,0
94,72,0,0,0
95,72,0,0,0
0,73,0,0,0
1,73,0,0,0
2,73,0,0,0
3,73,0,0,0
4,73,0,0,0
5,73,0,0,0
6,73,0,0,0
7,73,0,0,0
8,73,0,0,0
9,73,0,0,0
10,73,0,0,0
11,73,0,0,0
12,73,0,0,0
13,73,0,0,0
14,73,0,0,0
15,73,0,0,0
16,73,0,0,0
17,73,3,3,3
18,73,0,0,0
19,73,163,163,163
20,73,254,254,254
21,73,252,252,252
22,73,255,255,255
23,73,255,255,255
24,73,255,255,255
25,73,255,255,255
26,73,255,255,255
27,73,255,255,255
28,73,255,255,255
29,73,255,255,255
30,73,255,255,255
31,73,255,255,255
32,73,255,255,255
33,73,255,255,255
34,73,255,255,255
35,73,255,255,255
36,73,255,255,255
37,73,255,255,255
38,73,255,255,255
39,73,255,255,255
40,73,255,255,255
41,73,255,255,255
42,73,255,255,255
43,73,255,255,255
44,73,255,255,255
45,73,255,255,255
46,73,255,255,255
47,73,255,255,255
48,73,255,255,255
49,73,255,255,255
50,73,255,255,255
51,73,255,255,255
52,73,255,255,255
53,73,255,255,255
54,73,255,255,255
55,73,255,255,255
56,73,255,255,255
57,73,255,255,255
58,73,255,255,255
59,73,255,255,255
60,73,255,255,255
61,73,255,255,255
62,73,255,255,255
63,73,255,255,255
64,73,255,255,255
65,73,255,255,255
66,73,255,255,255
67,73,255,255,255
68,73,255,255,255
69,73,254,254,254
70,73,254,254,254
71,73,245,245,245
72,73,33,33,33
73,73,0,0,0
74,73,5,5,5
75,73,0,0,0
76,73,0,0,0
77,73,0,0,0
78,73,0,0,0
79,73,0,0,0
80,73,0,0,0
81,73,0,0,0
82,73,0,0,0
83,73,0,0,0
84,73,0,0,0
85,73,0,0,0
86,73,0,0,0
87,73,0,0,0
88,73,0,0,0
89,73,0,0,0
90,73,0,0,0
91,73,0,0,0
92,73,0,0,0
93,73,0,0,0
94,73,0,0,0
95,73,0,0,0
0,74,0,0,0
1,74,0,0,0
2,74,0,0,0
3,74,0,0,0
4,74,0,0,0
5,74,0,0,0
6,74,0,0,0
7,74,0,0,0
8,74,0,0,0
9,74,0,0,0
10,74,0,0,0
11,74,0,0,0
12,74,0,0,0
13,74,0,0,0
14,74,1,1,1
15,74,0,0,0
16,74,7,7,7
17,74,2,2,2
18,74,7,7,7
19,74,217,217,217
20,74,255,255,255
21,74,252,252,252
22,74,255,255,255
23,74,255,255,255
24,74,255,255,255
25,74,255,255,255
26,74,255,255,255
27,74,255,255,255
28,74,255,255,255
29,74,255,255,255
30,74,255,255,255
31,74,255,255,255
32,74,255,255,255
33,74,255,255,255
34,74,255,255,255
35,74,255,255,255
36,74,255,255,255
37,74,255,255,255
38,74,255,255,255
39,74,255,255,255
40,74,255,255,255
41,74,255,255,255
42,74,255,255,255
43,74,255,255,255
44,74,255,255,255
45,74,255,255,255
46,74,255,255,255
47,74,255,255,255
48,74,255,255,255
49,74,255,255,255
50,74,255,255,255
51,74,255,255,255
52,74,255,255,255
53,74,255,255,255
54,74,255,255,255
55,74,255,255,255
56,74,255,255,255
57,74,255,255,255
58,74,255,255,255
59,74,255,255,255
60,74,255,255,255
61,74,255,255,255
62,74,255,255,255
63,74,255,255,255
64,74,255,255,255
65,74,255,255,255
66,74,255,255,255
67,74,255,255,255
68,74,255,255,255
69,74,255,255,255
70,74,250,250,250
71,74,255,255,255
72,74,123,123,123
73,74,0,0,0
74,74,5,5,5
75,74,0,0,0
76,74,0,0,0
77,74,0,0,0
78,74,0,0,0
79,74,0,0,0
80,74,0,0,0
81,74,0,0,0
82,74,0,0,0
83,74,0,0,0
84,74,0,0,0
85,74,0,0,0
86,74,0,0,0
87,74,0,0,0
88,74,0,0,0
89,74,0,0,0
90,74,0,0,0
91,74,0,0,0
92,74,0,0,0
93,74,0,0,0
94,74,0,0,0
95,74,0,0,0
0,75,0,0,0
1,75,0,0,0
2,75,0,0,0
3,75,0,0,0
4,75,0,0,0
5,75,0,0,0
6,75,0,0,0
7,75,0,0,0
8,75,0,0,0
9,75,0,0,0
10,75,0,0,0
11,75,0,0,0
12,75,0,0,0
13,75,0,0,0
14,75,1,1,1
15,75,255,255,255
16,75,9,9,9
17,75,0,0,0
18,75,70,70,70
19,75,254,254,254
20,75,253,253,253
21,75,255,255,255
22,75,255,255,255
23,75,255,255,255
24,75,255,255,255
25,75,255,255,255
26,75,255,255,255
27,75,255,255,255
28,75,255,255,255
29,75,255,255,255
30,75,255,255,255
31,75,255,255,255
32,75,255,255,255
33,75,255,255,255
34,75,255,255,255
35,75,255,255,255
36,75,255,255,255
37,75,255,255,255
38,75,255,255,255
39,75,255,255,255
40,75,255,255,255
41,75,255,255,255
42,75,255,255,255
43,75,255,255,255
44,75,255,255,255
45,75,255,255,255
46,75,255,255,255
47,75,255,255,255
48,75,255,255,255
49,75,255,255,255
50,75,255,255,255
51,75,255,255,255
52,75,255,255,255
53,75,255,255,255
54,75,255,255,255
55,75,255,255,255
56,75,255,255,255
57,75,255,255,255
58,75,255,255,255
59,75,255,255,255
60,75,255,255,255
61,75,255,255,255
62,75,255,255,255
63,75,255,255,255
64,75,255,255,255
65,75,255,255,255
66,75,255,255,255
67,75,255,255,255
68,75,255,255,255
69,75,255,255,255
70,75,250,250,250
